word_a,word_b,ipa_a,ipa_b,distance
settlers,shì dài,sɛtələrz,ʂɨtaɪ,0.625
settlers,shuǐ lì,sɛtələrz,ʂweɪli,0.625
settlers,shì jiè,sɛtələrz,ʂɨtɕjɛ,0.625
settlers,shí jiān,sɛtələrz,ʂɨtɕjɛn,0.625
settlers,shí jiàn,sɛtələrz,ʂɨtɕjɛn,0.625
settlers,shěn lǐ,sɛtələrz,ʂənli,0.625
planted,planted,plænɪd,plænɪd,0.0
planted,planet,plænɪd,plænət,0.125
planted,plotted,plænɪd,plɑtɪd,0.125
planted,planning,plænɪd,plænɪŋ,0.16666666666666666
planted,bland,plænɪd,blænd,0.16666666666666666
planted,blonde,plænɪd,blɑnd,0.16666666666666666
planted,planned,plænɪd,plænd,0.16666666666666666
planted,pleaded,plænɪd,plidɪd,0.16666666666666666
planted,printed,plænɪd,prɪnɪd,0.20833333333333331
planted,brahmin,plænɪd,brɑmɪn,0.20833333333333331
planted,bǎn běn,plænɪd,panpən,0.41666666666666663
planted,bàn yǎn,plænɪd,panjɛn,0.41666666666666663
planted,bān wén,plænɪd,panwən,0.41666666666666663
planted,fǎn yìng,plænɪd,faniŋ,0.45833333333333326
planted,fǎn yìng,plænɪd,faniŋ,0.45833333333333326
planted,fān yì,plænɪd,fani,0.45833333333333326
planted,màn yán,plænɪd,manjɛn,0.4583333333333333
planted,fǎn wèn,plænɪd,fanwən,0.4583333333333333
planted,zán men,plænɪd,tsamən,0.4583333333333333
planted,fǎ rén,plænɪd,faʐən,0.4583333333333333
grounded,grounded,graʊndɪd,graʊndɪd,0.0
grounded,rounded,graʊndɪd,raʊndɪd,0.125
grounded,grinding,graʊndɪd,graɪndɪŋ,0.1875
grounded,sounded,graʊndɪd,saʊndɪd,0.21875
grounded,surrounded,graʊndɪd,səraʊndɪd,0.2222222222222222
grounded,graded,graʊndɪd,greɪdɪd,0.25
grounded,granted,graʊndɪd,grænɪd,0.25
grounded,bounded,graʊndɪd,baʊndɪd,0.25
grounded,branded,graʊndɪd,brændɪd,0.25
grounded,crowded,graʊndɪd,kraʊdɪd,0.25
grounded,bài nián,graʊndɪd,paɪnjɛn,0.53125
grounded,bǎn běn,graʊndɪd,panpən,0.53125
grounded,biǎo miàn,graʊndɪd,pjɑʊmjɛn,0.53125
grounded,tǎo lùn,graʊndɪd,tʰɑʊlwən,0.53125
grounded,zāi nàn,graʊndɪd,tsaɪnan,0.53125
grounded,zhāo pìn,graʊndɪd,ʈʂɑʊpʰin,0.53125
grounded,biāo běn,graʊndɪd,pjɑʊpən,0.53125
grounded,wàn fēn,graʊndɪd,wanfən,0.53125
grounded,dǎo méi,graʊndɪd,tɑʊmeɪ,0.53125
grounded,lǎo bǎn,graʊndɪd,lɑʊpan,0.53125
gāng gang,bangkok,kɑŋkɑŋ,bæŋkɑk,0.25
gāng gang,conquer,kɑŋkɑŋ,kɑŋkər,0.29166666666666663
gāng gang,banking,kɑŋkɑŋ,bæŋkɪŋ,0.29166666666666663
gāng gang,ranking,kɑŋkɑŋ,ræŋkɪŋ,0.29166666666666663
gāng gang,shankar,kɑŋkɑŋ,ʃæŋkɑr,0.3333333333333333
gāng gang,conquering,kɑŋkɑŋ,kɑŋkərɪŋ,0.34375
gāng gang,rankings,kɑŋkɑŋ,ræŋkɪŋz,0.39285714285714285
gāng gang,flanking,kɑŋkɑŋ,flæŋkɪŋ,0.39285714285714285
gāng gang,conquered,kɑŋkɑŋ,kɑŋkərd,0.39285714285714285
gāng gang,thinking,kɑŋkɑŋ,θɪŋkɪŋ,0.41666666666666663
gāng gang,gāng gang,kɑŋkɑŋ,kɑŋkɑŋ,0.0
gāng gang,gàng gǎn,kɑŋkɑŋ,kɑŋkan,0.16666666666666666
gāng gang,yáng guāng,kɑŋkɑŋ,jɑŋkwɑŋ,0.2857142857142857
gāng gang,guāng máng,kɑŋkɑŋ,kwɑŋmɑŋ,0.2857142857142857
gāng gang,háng kōng,kɑŋkɑŋ,xɑŋkʰʊŋ,0.2857142857142857
gāng gang,huāng máng,kɑŋkɑŋ,xwɑŋmɑŋ,0.2857142857142857
gāng gang,guǎng gào,kɑŋkɑŋ,kwɑŋkɑʊ,0.2857142857142857
gāng gang,gāng lǐng,kɑŋkɑŋ,kɑŋliŋ,0.29166666666666663
gāng gang,háng xíng,kɑŋkɑŋ,xɑŋɕiŋ,0.29166666666666663
gāng gang,gāo shàng,kɑŋkɑŋ,kɑʊʂɑŋ,0.3333333333333333
backstage,backstage,bæksteɪʤ,bæksteɪʤ,0.0
backstage,onstage,bæksteɪʤ,ɑnsteɪʤ,0.25
backstage,baxter,bæksteɪʤ,bækstər,0.28125
backstage,paxton,bæksteɪʤ,pækstən,0.28125
backstage,partridge,bæksteɪʤ,pɑrtrɪʤ,0.34375
backstage,part-time,bæksteɪʤ,pɑrttaɪm,0.375
backstage,boxes,bæksteɪʤ,bɑksɪz,0.375
backstage,ponce,bæksteɪʤ,pɑnseɪ,0.375
backstage,package,bæksteɪʤ,pækɪʤ,0.375
backstage,hostage,bæksteɪʤ,hɑstɪʤ,0.375
backstage,bàn suí,bæksteɪʤ,pansweɪ,0.375
backstage,fā huī,bæksteɪʤ,faxweɪ,0.40625
backstage,má zuì,bæksteɪʤ,matsweɪ,0.40625
backstage,bǎng jià,bæksteɪʤ,pɑŋtɕja,0.4375
backstage,fā dāi,bæksteɪʤ,fataɪ,0.46875
backstage,fā cái,bæksteɪʤ,fatsʰaɪ,0.46875
backstage,bāo zi,bæksteɪʤ,pɑʊtsɯ,0.46875
backstage,fǎn duì,bæksteɪʤ,fantweɪ,0.46875
backstage,fāng zhēn,bæksteɪʤ,fɑŋʈʂən,0.46875
backstage,fāng wèi,bæksteɪʤ,fɑŋweɪ,0.46875
use,use,juz,juz,0.0
use,hughes,juz,juz,0.0
use,you'll,juz,jul,0.16666666666666666
use,fuse,juz,fjuz,0.25
use,muse,juz,mjuz,0.25
use,views,juz,vjuz,0.25
use,cues,juz,kjuz,0.25
use,used,juz,juzd,0.25
use,youth,juz,juθ,0.25
use,whose,juz,huz,0.3333333333333333
use,yì wù,juz,iu,0.41666666666666663
use,bù rú,juz,puʐu,0.5625
use,shū rù,juz,ʂuʐu,0.5625
use,bǔ rǔ,juz,puʐu,0.5625
use,gǔ lì,juz,kuli,0.625
use,mù lù,juz,mulu,0.625
use,fú lì,juz,fuli,0.625
use,bù shǔ,juz,puʂu,0.625
use,sù shí,juz,suʂɨ,0.625
use,dū shì,juz,tuʂɨ,0.625
tsunami,tsunami,tsunɑmi,tsunɑmi,0.0
tsunami,swami,tsunɑmi,swɑmi,0.3214285714285714
tsunami,sudan,tsunɑmi,sudæn,0.39285714285714285
tsunami,sammy,tsunɑmi,sæmi,0.42857142857142855
tsunami,sami,tsunɑmi,sæmi,0.42857142857142855
tsunami,tommy,tsunɑmi,tɑmi,0.42857142857142855
tsunami,sunni,tsunɑmi,suni,0.42857142857142855
tsunami,dhabi,tsunɑmi,dɑbi,0.46428571428571425
tsunami,autonomy,tsunɑmi,ətɑnəmi,0.46428571428571425
tsunami,two-day,tsunɑmi,tudeɪ,0.46428571428571425
tsunami,zǔ náo,tsunɑmi,tsunɑʊ,0.24999999999999997
tsunami,zuò bì,tsunɑmi,tswɔpi,0.3214285714285714
tsunami,zhuǎn yí,tsunɑmi,ʈʂwani,0.3214285714285714
tsunami,zǔ lán,tsunɑmi,tsulan,0.3214285714285714
tsunami,zǔ ài,tsunɑmi,tsuaɪ,0.35714285714285715
tsunami,zuàn shí,tsunɑmi,tswanʂɨ,0.3928571428571428
tsunami,xún mì,tsunɑmi,ɕynmi,0.39285714285714285
tsunami,jǐn mì,tsunɑmi,tɕinmi,0.39285714285714285
tsunami,zhǔ bàn,tsunɑmi,ʈʂupan,0.39285714285714285
tsunami,zěn me,tsunɑmi,tsənmɤ,0.39285714285714285
gilmore,gilmore,gɪlmɔr,gɪlmɔr,0.0
gilmore,fillmore,gɪlmɔr,fɪlmɔr,0.16666666666666666
gilmore,gilbert,gɪlmɔr,gɪlbərt,0.24999999999999997
gilmore,golfer,gɪlmɔr,gɑlfər,0.29166666666666663
gilmore,wilbur,gɪlmɔr,wɪlbər,0.29166666666666663
gilmore,billboard,gɪlmɔr,bɪlbɔrd,0.3214285714285714
gilmore,elmer,gɪlmɔr,ɛlmər,0.3333333333333333
gilmore,gunnar,gɪlmɔr,gənər,0.3333333333333333
gilmore,gamer,gɪlmɔr,geɪmər,0.3333333333333333
gilmore,silver,gɪlmɔr,sɪlvər,0.3333333333333333
gilmore,shén me,gɪlmɔr,ʂənmɤ,0.5416666666666666
gilmore,yīn móu,gɪlmɔr,inmoʊ,0.5833333333333333
gilmore,lián méng,gɪlmɔr,ljɛnmɤŋ,0.6071428571428572
gilmore,ài mèi,gɪlmɔr,aɪmeɪ,0.6249999999999999
gilmore,rèn mìng,gɪlmɔr,ʐənmiŋ,0.6249999999999999
gilmore,shén mì,gɪlmɔr,ʂənmi,0.6249999999999999
gilmore,yí liú,gɪlmɔr,iljoʊ,0.6249999999999999
gilmore,shěn měi,gɪlmɔr,ʂənmeɪ,0.6249999999999999
gilmore,fēn mì,gɪlmɔr,fənmi,0.6249999999999999
gilmore,fēn míng,gɪlmɔr,fənmiŋ,0.6249999999999999
incident,incident,ɪnsədənt,ɪnsədənt,0.0
incident,incidence,ɪnsədənt,ɪnsɪdəns,0.09375
incident,incidents,ɪnsədənt,ɪnsədənts,0.1111111111111111
incident,instant,ɪnsədənt,ɪnstənt,0.1875
incident,insulin,ɪnsədənt,ɪnsələn,0.21875
incident,imminent,ɪnsədənt,ɪmənənt,0.21875
incident,accident,ɪnsədənt,æksədənt,0.21875
incident,innocent,ɪnsədənt,ɪnəsənt,0.21875
incident,consonant,ɪnsədənt,kɑnsənənt,0.2222222222222222
incident,insurgent,ɪnsədənt,ɪnsərʤənt,0.2222222222222222
incident,zī běn,ɪnsədənt,tsɯpən,0.5
incident,gēn shēn dì gù,ɪnsədənt,kənʂəntiku,0.525
incident,shēn fèn,ɪnsədənt,ʂənfən,0.53125
incident,zán men,ɪnsədənt,tsamən,0.53125
incident,zī shēn,ɪnsədənt,tsɯʂən,0.53125
incident,shēn yín,ɪnsədənt,ʂənin,0.53125
incident,zǐ dàn,ɪnsədənt,tsɯtan,0.5625
incident,běn shēn,ɪnsədənt,pənʂən,0.5625
incident,yǎn shén,ɪnsədənt,jɛnʂən,0.5625
incident,rèn zhēn,ɪnsədənt,ʐənʈʂən,0.5625
pushed,pushed,pʊʃt,pʊʃt,0.0
pushed,bush,pʊʃt,bʊʃ,0.25
pushed,busch,pʊʃt,bʊʃ,0.25
pushed,push,pʊʃt,pʊʃ,0.25
pushed,booked,pʊʃt,bʊkt,0.25
pushed,put,pʊʃt,pʊt,0.25
pushed,built,pʊʃt,bɪlt,0.3125
pushed,foot,pʊʃt,fʊt,0.3125
pushed,pulled,pʊʃt,pʊld,0.3125
pushed,puts,pʊʃt,pʊts,0.3125
pushed,bì xū,pʊʃt,piɕy,0.5
pushed,bào shè,pʊʃt,pɑʊʂɤ,0.5
pushed,bì xū,pʊʃt,piɕy,0.5
pushed,bù xī,pʊʃt,puɕi,0.5
pushed,běi jí,pʊʃt,peɪtɕi,0.5416666666666666
pushed,bāo zi,pʊʃt,pɑʊtsɯ,0.5416666666666666
pushed,bào zhà,pʊʃt,pɑʊʈʂa,0.5416666666666666
pushed,bào zhǐ,pʊʃt,pɑʊʈʂɨ,0.5416666666666666
pushed,bào dá,pʊʃt,pɑʊta,0.55
pushed,bìng dú,pʊʃt,piŋtu,0.55
travis,travis,trævɪs,trævɪs,0.0
travis,traffic,trævɪs,træfɪk,0.16666666666666666
travis,travel,trævɪs,trævəl,0.16666666666666666
travis,traverse,trævɪs,trævərs,0.17857142857142855
travis,tropics,trævɪs,trɑpɪks,0.17857142857142855
travis,trapping,trævɪs,træpɪŋ,0.20833333333333331
travis,traps,trævɪs,træps,0.20833333333333331
travis,traveled,trævɪs,trævəld,0.24999999999999997
travis,travels,trævɪs,trævəlz,0.24999999999999997
travis,trafford,trævɪs,træfərd,0.24999999999999997
travis,zán men,trævɪs,tsamən,0.41666666666666663
travis,dà fang,trævɪs,tafɑŋ,0.4583333333333333
travis,zài,trævɪs,tsaɪ,0.4583333333333333
travis,zài,trævɪs,tsaɪ,0.4583333333333333
travis,zài yì,trævɪs,tsaɪi,0.4583333333333333
travis,zǎi,trævɪs,tsaɪ,0.4583333333333333
travis,zào fǎn,trævɪs,tsɑʊfan,0.49999999999999994
travis,zé bèi,trævɪs,tsɤpeɪ,0.5
travis,tài,trævɪs,tʰaɪ,0.5
travis,tái,trævɪs,tʰaɪ,0.5
shēng chǎn,wingspan,ʂɤŋʈʂʰan,wɪŋspæn,0.46875
shēng chǎn,lausanne,ʂɤŋʈʂʰan,lɔsæn,0.5
shēng chǎn,sanction,ʂɤŋʈʂʰan,sæŋkʃən,0.5
shēng chǎn,saxon,ʂɤŋʈʂʰan,sæksən,0.5
shēng chǎn,sixteen,ʂɤŋʈʂʰan,sɪkstin,0.5
shēng chǎn,shortstop,ʂɤŋʈʂʰan,ʃɔrtstɑp,0.5
shēng chǎn,sexton,ʂɤŋʈʂʰan,sɛkstən,0.5
shēng chǎn,hasan,ʂɤŋʈʂʰan,hɑsɑn,0.5
shēng chǎn,sportsman,ʂɤŋʈʂʰan,spɔrtsmən,0.5277777777777777
shēng chǎn,sorbonne,ʂɤŋʈʂʰan,sɔrbɑn,0.53125
shēng chǎn,shēng chǎn,ʂɤŋʈʂʰan,ʂɤŋʈʂʰan,0.0
shēng chǎn,shèng chǎn,ʂɤŋʈʂʰan,ʂɤŋʈʂʰan,0.0
shēng chǎn,zhèng cháng,ʂɤŋʈʂʰan,ʈʂɤŋʈʂʰɑŋ,0.2222222222222222
shēng chǎn,shēng cún,ʂɤŋʈʂʰan,ʂɤŋtsʰwən,0.24999999999999997
shēng chǎn,shēng chù,ʂɤŋʈʂʰan,ʂɤŋʈʂʰu,0.25
shēng chǎn,dāng chǎng,ʂɤŋʈʂʰan,tɑŋʈʂʰɑŋ,0.28125
shēng chǎn,líng chén,ʂɤŋʈʂʰan,liŋʈʂʰən,0.28125
shēng chǎn,shēng tài,ʂɤŋʈʂʰan,ʂɤŋtʰaɪ,0.28125
shēng chǎn,wǎng zhàn,ʂɤŋʈʂʰan,wɑŋʈʂan,0.3125
shēng chǎn,shēn chén,ʂɤŋʈʂʰan,ʂənʈʂʰən,0.3125
meteorite,meteorite,mitiɔraɪt,mitiɔraɪt,0.0
meteorite,mediate,mitiɔraɪt,midieɪt,0.3333333333333333
meteorite,meteorology,mitiɔraɪt,mitiərɑləʤi,0.34090909090909094
meteorite,moderate,mitiɔraɪt,mɑdəreɪt,0.3611111111111111
meteorite,playwright,mitiɔraɪt,pleɪraɪt,0.3611111111111111
meteorite,mitigate,mitiɔraɪt,mɪtəgeɪt,0.3888888888888889
meteorite,meteor,mitiɔraɪt,mitiər,0.3888888888888889
meteorite,detroit,mitiɔraɪt,ditrɔɪt,0.3888888888888889
meteorite,meteorological,mitiɔraɪt,mitiɔrəlɑʤɪkəl,0.39285714285714285
meteorite,outright,mitiɔraɪt,aʊtraɪt,0.41666666666666663
meteorite,jì lǐng dài,mitiɔraɪt,ɕiliŋtaɪ,0.4722222222222222
meteorite,bǐ jiào,mitiɔraɪt,pitɕjɑʊ,0.4722222222222222
meteorite,bù dé liǎo,mitiɔraɪt,putɤljɑʊ,0.5277777777777777
meteorite,miǎo xiǎo,mitiɔraɪt,mjɑʊɕjɑʊ,0.5277777777777778
meteorite,shí dài,mitiɔraɪt,ʂɨtaɪ,0.5277777777777778
meteorite,shí zài,mitiɔraɪt,ʂɨtsaɪ,0.5277777777777778
meteorite,shì dài,mitiɔraɪt,ʂɨtaɪ,0.5277777777777778
meteorite,lì dài,mitiɔraɪt,litaɪ,0.5277777777777778
meteorite,yī zài,mitiɔraɪt,itsaɪ,0.5277777777777778
meteorite,bǐ sài,mitiɔraɪt,pisaɪ,0.5277777777777778
fairs,fairs,fɛrz,fɛrz,0.0
fairs,fares,fɛrz,fɛrz,0.0
fairs,pairs,fɛrz,pɛrz,0.0625
fairs,bears,fɛrz,bɛrz,0.0625
fairs,fears,fɛrz,fɪrz,0.125
fairs,fours,fɛrz,fɔrz,0.125
fairs,verse,fɛrz,vərs,0.1875
fairs,peers,fɛrz,pɪrz,0.1875
fairs,piers,fɛrz,pɪrz,0.1875
fairs,bells,fɛrz,bɛlz,0.1875
fairs,fěn sè,fɛrz,fənsɤ,0.55
fairs,fèi,fɛrz,feɪ,0.5625
fairs,fǎ lǜ,fɛrz,faly,0.5625
fairs,fèn,fɛrz,fən,0.5625
fairs,fēi,fɛrz,feɪ,0.5625
fairs,fēn,fɛrz,fən,0.5625
fairs,fēn zhī,fɛrz,fənʈʂɨ,0.5833333333333333
fairs,bié zhì,fɛrz,pjɛʈʂɨ,0.5833333333333334
fairs,fēn xī,fɛrz,fənɕi,0.6
fairs,bié shù,fɛrz,pjɛʂu,0.6000000000000001
partitions,partitions,pɑrtɪʃənz,pɑrtɪʃənz,0.0
partitions,partition,pɑrtɪʃənz,pɑrtɪʃən,0.1111111111111111
partitions,partisans,pɑrtɪʃənz,pɑrtəzənz,0.1111111111111111
partitions,politicians,pɑrtɪʃənz,pɑlətɪʃənz,0.15
partitions,petitions,pɑrtɪʃənz,pətɪʃənz,0.19444444444444445
partitions,particles,pɑrtɪʃənz,pɑrtɪkəlz,0.19444444444444445
partitions,partisan,pɑrtɪʃənz,pɑrtəzən,0.2222222222222222
partitions,artisans,pɑrtɪʃənz,ɑrtəzənz,0.2222222222222222
partitions,martin's,pɑrtɪʃənz,mɑrtənz,0.24999999999999997
partitions,martins,pɑrtɪʃənz,mɑrtɪnz,0.24999999999999997
partitions,fāng zhēn,pɑrtɪʃənz,fɑŋʈʂən,0.4444444444444444
partitions,máo dùn,pɑrtɪʃənz,mɑʊtwən,0.4722222222222222
partitions,bǎo xiǎn,pɑrtɪʃənz,pɑʊɕjɛn,0.4722222222222222
partitions,máo jīn,pɑrtɪʃənz,mɑʊtɕin,0.4722222222222222
partitions,fáng jiān,pɑrtɪʃənz,fɑŋtɕjɛn,0.4722222222222222
partitions,bài nián,pɑrtɪʃənz,paɪnjɛn,0.49999999999999994
partitions,bàn yǎn,pɑrtɪʃənz,panjɛn,0.49999999999999994
partitions,mào xiǎn,pɑrtɪʃənz,mɑʊɕjɛn,0.49999999999999994
partitions,mén zhěn,pɑrtɪʃənz,mənʈʂən,0.5
partitions,bā jie,pɑrtɪʃənz,patɕjɛ,0.5
required,required,rikwaɪərd,rikwaɪərd,0.0
required,require,rikwaɪərd,rikwaɪər,0.1111111111111111
required,requires,rikwaɪərd,rikwaɪərz,0.1111111111111111
required,acquired,rikwaɪərd,əkwaɪərd,0.19444444444444445
required,requiring,rikwaɪərd,rikwaɪərɪŋ,0.2
required,acquire,rikwaɪərd,əkwaɪər,0.3055555555555555
required,wired,rikwaɪərd,waɪərd,0.3333333333333333
required,recaptured,rikwaɪərd,rikæpʧərd,0.3333333333333333
required,retire,rikwaɪərd,ritaɪər,0.3333333333333333
required,choir,rikwaɪərd,kwaɪər,0.3333333333333333
required,lí hūn,rikwaɪərd,lixwən,0.41666666666666663
required,shí huì,rikwaɪərd,ʂɨxweɪ,0.4444444444444444
required,huà yàn,rikwaɪərd,xwajɛn,0.4444444444444444
required,lìng wài,rikwaɪərd,liŋwaɪ,0.4444444444444444
required,yī huì r,rikwaɪərd,ixweɪɻ,0.4444444444444444
required,xí guàn,rikwaɪərd,ɕikwan,0.4444444444444444
required,xǐ huan,rikwaɪərd,ɕixwan,0.4444444444444444
required,huái yùn,rikwaɪərd,xwaɪyn,0.4722222222222222
required,huà fēn,rikwaɪərd,xwafən,0.4722222222222222
required,yī guàn,rikwaɪərd,ikwan,0.4722222222222222
characteristic,characteristic,kɛrɪktərɪstɪk,kɛrɪktərɪstɪk,0.0
characteristic,characteristics,kɛrɪktərɪstɪk,kɛrɪktərɪstɪks,0.07142857142857142
characteristic,characterization,kɛrɪktərɪstɪk,kɛrɪktərɪzeɪʃən,0.2833333333333333
characteristic,characterized,kɛrɪktərɪstɪk,kɛrɪktəraɪzd,0.2884615384615385
characteristic,characterize,kɛrɪktərɪstɪk,kɛrɪktəraɪz,0.2884615384615385
characteristic,characters,kɛrɪktərɪstɪk,kɛrɪktərz,0.34615384615384615
characteristic,character's,kɛrɪktərɪstɪk,kɛrɪktərz,0.34615384615384615
characteristic,journalistic,kɛrɪktərɪstɪk,ʤərnəlɪstɪk,0.3461538461538462
characteristic,aristocratic,kɛrɪktərɪstɪk,ərɪstəkrætɪk,0.3846153846153846
characteristic,realistic,kɛrɪktərɪstɪk,riəlɪstɪk,0.3846153846153846
characteristic,guī gēn dào dǐ,kɛrɪktərɪstɪk,kweɪkəntɑʊti,0.5769230769230769
characteristic,gēn zōng,kɛrɪktərɪstɪk,kəntsʊŋ,0.6153846153846154
characteristic,hái zi,kɛrɪktərɪstɪk,xaɪtsɯ,0.6153846153846154
characteristic,nèi zài,kɛrɪktərɪstɪk,neɪtsaɪ,0.6153846153846154
characteristic,gēn shēn dì gù,kɛrɪktərɪstɪk,kənʂəntiku,0.6346153846153846
characteristic,gōng zī,kɛrɪktərɪstɪk,kʊŋtsɯ,0.6346153846153846
characteristic,guī dìng,kɛrɪktərɪstɪk,kweɪtiŋ,0.6538461538461537
characteristic,gài zhāng,kɛrɪktərɪstɪk,kaɪʈʂɑŋ,0.6538461538461537
characteristic,guī zhāng,kɛrɪktərɪstɪk,kweɪʈʂɑŋ,0.6538461538461537
characteristic,gǎi zhèng,kɛrɪktərɪstɪk,kaɪʈʂɤŋ,0.6538461538461537
huó yuè,quarry,xwɔɥœ,kwɔri,0.35
huó yuè,quarrel,xwɔɥœ,kwɔrəl,0.37499999999999994
huó yuè,quota,xwɔɥœ,kwoʊtə,0.37499999999999994
huó yuè,quorum,xwɔɥœ,kwɔrəm,0.37499999999999994
huó yuè,quo,xwɔɥœ,kwoʊ,0.4
huó yuè,quote,xwɔɥœ,kwoʊt,0.4
huó yuè,kuala,xwɔɥœ,kwɑlə,0.4
huó yuè,quan,xwɔɥœ,kwɔn,0.4
huó yuè,quebec,xwɔɥœ,kwəbɛk,0.41666666666666663
huó yuè,quartet,xwɔɥœ,kwɔrtɛt,0.42857142857142855
huó yuè,huó yuè,xwɔɥœ,xwɔɥœ,0.0
huó yuè,guò wèn,xwɔɥœ,kwɔwən,0.20833333333333331
huó yuè,guò yú,xwɔɥœ,kwɔy,0.25
huó yuè,hū lvè,xwɔɥœ,xulɥœ,0.25
huó yuè,Guó Wù Yuàn,xwɔɥœ,kwɔuɥœn,0.2857142857142857
huó yuè,huà xué,xwɔɥœ,xwaɕɥœ,0.29166666666666663
huó yuè,huā yuán,xwɔɥœ,xwaɥœn,0.29166666666666663
huó yuè,huǒ yàn,xwɔɥœ,xwɔjɛn,0.3333333333333333
huó yuè,bō xuē,xwɔɥœ,pwɔɕɥœ,0.3333333333333333
huó yuè,zhuó yuè,xwɔɥœ,ʈʂwɔɥœ,0.3333333333333333
trash,trash,træʃ,træʃ,0.0
trash,thrash,træʃ,θræʃ,0.1875
trash,try,træʃ,traɪ,0.25
trash,tram,træʃ,træm,0.25
trash,crash,træʃ,kræʃ,0.25
trash,slash,træʃ,slæʃ,0.25
trash,rash,træʃ,ræʃ,0.25
trash,track,træʃ,træk,0.25
trash,trap,træʃ,træp,0.25
trash,wrath,træʃ,ræθ,0.3125
trash,zǎn,træʃ,tsan,0.4375
trash,zāng,træʃ,tsɑŋ,0.4375
trash,zài,træʃ,tsaɪ,0.4375
trash,zá,træʃ,tsa,0.4375
trash,zài,træʃ,tsaɪ,0.4375
trash,zǎi,træʃ,tsaɪ,0.4375
trash,zǎ,træʃ,tsa,0.4375
trash,dǎng,træʃ,tɑŋ,0.5
trash,dǎo,træʃ,tɑʊ,0.5
trash,dào,træʃ,tɑʊ,0.5
mates,mates,meɪts,meɪts,0.0
mates,bates,meɪts,beɪts,0.05
mates,dates,meɪts,deɪts,0.15000000000000002
mates,bytes,meɪts,baɪts,0.15000000000000002
mates,bites,meɪts,baɪts,0.15000000000000002
mates,males,meɪts,meɪlz,0.2
mates,weights,meɪts,weɪts,0.2
mates,fights,meɪts,faɪts,0.2
mates,night's,meɪts,naɪts,0.2
mates,makes,meɪts,meɪks,0.2
mates,bēi zi,meɪts,peɪtsɯ,0.20833333333333331
mates,bèi zi,meɪts,peɪtsɯ,0.20833333333333331
mates,méi zhé,meɪts,meɪʈʂɤ,0.24999999999999997
mates,mèi lì,meɪts,meɪli,0.30000000000000004
mates,měi lì,meɪts,meɪli,0.30000000000000004
mates,yī bèi zi,meɪts,ipeɪtsɯ,0.3214285714285714
mates,běi jí,meɪts,peɪtɕi,0.3333333333333333
mates,méi tǐ,meɪts,meɪtʰi,0.3333333333333333
mates,mào zi,meɪts,mɑʊtsɯ,0.3333333333333333
mates,měi shù,meɪts,meɪʂu,0.35
chéng shòu,torso,ʈʂʰɤŋʂoʊ,tɔrsoʊ,0.46875
chéng shòu,tango,ʈʂʰɤŋʂoʊ,tæŋgoʊ,0.46875
chéng shòu,stronghold,ʈʂʰɤŋʂoʊ,strɔŋhoʊld,0.475
chéng shòu,soho,ʈʂʰɤŋʂoʊ,soʊhoʊ,0.5
chéng shòu,swallow,ʈʂʰɤŋʂoʊ,swɔloʊ,0.5
chéng shòu,stucco,ʈʂʰɤŋʂoʊ,stəkoʊ,0.5
chéng shòu,santo,ʈʂʰɤŋʂoʊ,sæntoʊ,0.53125
chéng shòu,toro,ʈʂʰɤŋʂoʊ,tɔroʊ,0.53125
chéng shòu,soto,ʈʂʰɤŋʂoʊ,soʊtoʊ,0.53125
chéng shòu,solo,ʈʂʰɤŋʂoʊ,soʊloʊ,0.53125
chéng shòu,chéng shòu,ʈʂʰɤŋʂoʊ,ʈʂʰɤŋʂoʊ,0.0
chéng shòu,zhēng shōu,ʈʂʰɤŋʂoʊ,ʈʂɤŋʂoʊ,0.125
chéng shòu,chéng shí,ʈʂʰɤŋʂoʊ,ʈʂʰɤŋʂɨ,0.21875
chéng shòu,chéng shì,ʈʂʰɤŋʂoʊ,ʈʂʰɤŋʂɨ,0.21875
chéng shòu,chéng shú,ʈʂʰɤŋʂoʊ,ʈʂʰɤŋʂu,0.21875
chéng shòu,chéng bāo,ʈʂʰɤŋʂoʊ,ʈʂʰɤŋpɑʊ,0.25
chéng shòu,chéng jiù,ʈʂʰɤŋʂoʊ,ʈʂʰɤŋtɕjoʊ,0.25
chéng shòu,chéng bǎo,ʈʂʰɤŋʂoʊ,ʈʂʰɤŋpɑʊ,0.25
chéng shòu,chāng shèng,ʈʂʰɤŋʂoʊ,ʈʂʰɑŋʂɤŋ,0.25
chéng shòu,chēng hào,ʈʂʰɤŋʂoʊ,ʈʂʰɤŋxɑʊ,0.25
laid,laid,leɪd,leɪd,0.0
laid,lane,leɪd,leɪn,0.0625
laid,lied,leɪd,laɪd,0.125
laid,late,leɪd,leɪt,0.125
laid,raid,leɪd,reɪd,0.125
laid,rain,leɪd,reɪn,0.1875
laid,lloyd,leɪd,lɔɪd,0.1875
laid,zane,leɪd,zeɪn,0.1875
laid,shade,leɪd,ʃeɪd,0.1875
laid,lace,leɪd,leɪs,0.1875
laid,lèi,leɪd,leɪ,0.25
laid,léi,leɪd,leɪ,0.25
laid,lèi,leɪd,leɪ,0.25
laid,léi dá,leɪd,leɪta,0.30000000000000004
laid,lèi sì,leɪd,leɪsɯ,0.35
laid,liǎn,leɪd,ljɛn,0.375
laid,lái,leɪd,laɪ,0.375
laid,lián,leɪd,ljɛn,0.375
